year_month,product_title,forecast_units,product_variant_title,mix_share,forecast_units_variant
2026-04-01,MontiiCo Mega Bumpers (Original Design),2,Chalk,0.2857142857142857,1
2026-04-01,MontiiCo Mega Bumpers (Original Design),2,Coal,0.42857142857142855,1
2026-04-01,MontiiCo Mega Bumpers (Original Design),2,Strawberry,0.2857142857142857,1
2026-05-01,MontiiCo Mega Bumpers (Original Design),2,Chalk,0.2857142857142857,1
2026-05-01,MontiiCo Mega Bumpers (Original Design),2,Coal,0.42857142857142855,1
2026-05-01,MontiiCo Mega Bumpers (Original Design),2,Strawberry,0.2857142857142857,1
2026-06-01,MontiiCo Mega Bumpers (Original Design),2,Chalk,0.2857142857142857,1
2026-06-01,MontiiCo Mega Bumpers (Original Design),2,Coal,0.42857142857142855,1
2026-06-01,MontiiCo Mega Bumpers (Original Design),2,Strawberry,0.2857142857142857,1
2026-07-01,MontiiCo Mega Bumpers (Original Design),2,Chalk,0.2857142857142857,1
2026-07-01,MontiiCo Mega Bumpers (Original Design),2,Coal,0.42857142857142855,1
2026-07-01,MontiiCo Mega Bumpers (Original Design),2,Strawberry,0.2857142857142857,1
2026-08-01,MontiiCo Mega Bumpers (Original Design),2,Chalk,0.2857142857142857,1
2026-08-01,MontiiCo Mega Bumpers (Original Design),2,Coal,0.42857142857142855,1
2026-08-01,MontiiCo Mega Bumpers (Original Design),2,Strawberry,0.2857142857142857,1
2026-09-01,MontiiCo Mega Bumpers (Original Design),2,Chalk,0.2857142857142857,1
2026-09-01,MontiiCo Mega Bumpers (Original Design),2,Coal,0.42857142857142855,1
2026-09-01,MontiiCo Mega Bumpers (Original Design),2,Strawberry,0.2857142857142857,1
2025-05-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-06-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-07-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-08-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-09-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-10-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-11-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-12-01,Bento Five - Print (Medium),4,Default,1.0,4
2026-01-01,Bento Five - Print (Medium),4,Default,1.0,4
2026-02-01,Bento Five - Print (Medium),4,Default,1.0,4
2026-03-01,Bento Five - Print (Medium),4,Default,1.0,4
2026-04-01,Bento Five - Print (Medium),4,Default,1.0,4
2025-10-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2025-10-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2025-10-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2025-10-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2025-11-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2025-11-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2025-11-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2025-11-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2025-12-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2025-12-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2025-12-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2025-12-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-01-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-01-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-01-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-01-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-02-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-02-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-02-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-02-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-03-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-03-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-03-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-03-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-04-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-04-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-04-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-04-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-05-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-05-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-05-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-05-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-06-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-06-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-06-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-06-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-07-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-07-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-07-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-07-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-08-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-08-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-08-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-08-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2026-09-01,MontiiCo Pencil Case,3,Galactic,0.4444444444444444,1
2026-09-01,MontiiCo Pencil Case,3,Game On,0.2222222222222222,1
2026-09-01,MontiiCo Pencil Case,3,Nova,0.2222222222222222,1
2026-09-01,MontiiCo Pencil Case,3,Rainbow Roller,0.1111111111111111,0
2025-12-01,MontiiCo Icepack 2.0 Medium,2,Default Title,1.0,2
2026-01-01,MontiiCo Icepack 2.0 Medium,2,Default Title,1.0,2
2026-02-01,MontiiCo Icepack 2.0 Medium,1,Default Title,1.0,1
2026-03-01,MontiiCo Icepack 2.0 Medium,1,Default Title,1.0,1
2026-04-01,MontiiCo Icepack 2.0 Medium,1,Default Title,1.0,1
2026-05-01,MontiiCo Icepack 2.0 Medium,1,Default Title,1.0,1
2026-06-01,MontiiCo Icepack 2.0 Medium,1,Default Title,1.0,1
2026-07-01,MontiiCo Icepack 2.0 Medium,1,Default Title,1.0,1
2026-08-01,MontiiCo Icepack 2.0 Medium,0,Default Title,1.0,0
2026-09-01,MontiiCo Icepack 2.0 Medium,0,Default Title,1.0,0
2026-10-01,MontiiCo Icepack 2.0 Medium,0,Default Title,1.0,0
2026-11-01,MontiiCo Icepack 2.0 Medium,0,Default Title,1.0,0
2024-10-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2024-11-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2024-12-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-01-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-02-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-03-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-04-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-05-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-06-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-07-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-08-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2025-09-01,MontiiCo Mega Drink Bottle 1L,3,Default,1.0,3
2026-01-01,Kids Raw Honey Baltic Amber Teething Necklace,3,25-28cm,0.5714285714285714,2
2026-01-01,Kids Raw Honey Baltic Amber Teething Necklace,3,30-33cm,0.42857142857142855,1
2026-02-01,Kids Raw Honey Baltic Amber Teething Necklace,2,25-28cm,0.5714285714285714,1
2026-02-01,Kids Raw Honey Baltic Amber Teething Necklace,2,30-33cm,0.42857142857142855,1
2026-03-01,Kids Raw Honey Baltic Amber Teething Necklace,1,25-28cm,0.5714285714285714,1
2026-03-01,Kids Raw Honey Baltic Amber Teething Necklace,1,30-33cm,0.42857142857142855,0
2026-04-01,Kids Raw Honey Baltic Amber Teething Necklace,2,25-28cm,0.5714285714285714,1
2026-04-01,Kids Raw Honey Baltic Amber Teething Necklace,2,30-33cm,0.42857142857142855,1
2026-05-01,Kids Raw Honey Baltic Amber Teething Necklace,1,25-28cm,0.5714285714285714,1
2026-05-01,Kids Raw Honey Baltic Amber Teething Necklace,1,30-33cm,0.42857142857142855,0
2026-06-01,Kids Raw Honey Baltic Amber Teething Necklace,1,25-28cm,0.5714285714285714,1
2026-06-01,Kids Raw Honey Baltic Amber Teething Necklace,1,30-33cm,0.42857142857142855,0
2026-07-01,Kids Raw Honey Baltic Amber Teething Necklace,2,25-28cm,0.5714285714285714,1
2026-07-01,Kids Raw Honey Baltic Amber Teething Necklace,2,30-33cm,0.42857142857142855,1
2026-08-01,Kids Raw Honey Baltic Amber Teething Necklace,1,25-28cm,0.5714285714285714,1
2026-08-01,Kids Raw Honey Baltic Amber Teething Necklace,1,30-33cm,0.42857142857142855,0
2026-09-01,Kids Raw Honey Baltic Amber Teething Necklace,2,25-28cm,0.5714285714285714,1
2026-09-01,Kids Raw Honey Baltic Amber Teething Necklace,2,30-33cm,0.42857142857142855,1
2026-10-01,Kids Raw Honey Baltic Amber Teething Necklace,2,25-28cm,0.5714285714285714,1
2026-10-01,Kids Raw Honey Baltic Amber Teething Necklace,2,30-33cm,0.42857142857142855,1
2026-11-01,Kids Raw Honey Baltic Amber Teething Necklace,2,25-28cm,0.5714285714285714,1
2026-11-01,Kids Raw Honey Baltic Amber Teething Necklace,2,30-33cm,0.42857142857142855,1
2026-12-01,Kids Raw Honey Baltic Amber Teething Necklace,1,25-28cm,0.5714285714285714,1
2026-12-01,Kids Raw Honey Baltic Amber Teething Necklace,1,30-33cm,0.42857142857142855,0
2026-01-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-01-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-02-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-02-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-03-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-03-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-04-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-04-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-05-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-05-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-06-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-06-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-07-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-07-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-08-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-08-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-09-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-09-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-10-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-10-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-11-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-11-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2026-12-01,MontiiCo Dip & Sauce Surprise Box,2,Dawn,0.4444444444444444,1
2026-12-01,MontiiCo Dip & Sauce Surprise Box,2,Midnight,0.5555555555555556,1
2024-04-01,MontiiCo Regular Coffee Cup 350ml,1,Default,1.0,1
2024-05-01,MontiiCo Regular Coffee Cup 350ml,1,Default,1.0,1
2024-06-01,MontiiCo Regular Coffee Cup 350ml,1,Default,1.0,1
2024-07-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2024-08-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2024-09-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2024-10-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2024-11-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2024-12-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2025-01-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2025-02-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2025-03-01,MontiiCo Regular Coffee Cup 350ml,0,Default,1.0,0
2025-11-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2025-11-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2025-11-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2025-12-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2025-12-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2025-12-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-01-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-01-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-01-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-02-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-02-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-02-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-03-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-03-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-03-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-04-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-04-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-04-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-05-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-05-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-05-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-06-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-06-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-06-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-07-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-07-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-07-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-08-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-08-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-08-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-09-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-09-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-09-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2026-10-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy,0.5454545454545454,1
2026-10-01,Yumbox Sleeve Lunch Bag with Handles,2,Navy with Stars,0.36363636363636365,1
2026-10-01,Yumbox Sleeve Lunch Bag with Handles,2,Zesty Polka Dots,0.09090909090909091,0
2025-12-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2025-12-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2025-12-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2025-12-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-01-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-01-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-01-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-01-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-02-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-02-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-02-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-02-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-03-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-03-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-03-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-03-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-04-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-04-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-04-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-04-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-05-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-05-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-05-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-05-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-06-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-06-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-06-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-06-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-07-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-07-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-07-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-07-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-08-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-08-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-08-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-08-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-09-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-09-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-09-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-09-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-10-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-10-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-10-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-10-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-11-01,Unicorn Silicone Condiment Squeeze Bottles,3,Aqua,0.18181818181818182,1
2026-11-01,Unicorn Silicone Condiment Squeeze Bottles,3,Full Set of 3,0.36363636363636365,1
2026-11-01,Unicorn Silicone Condiment Squeeze Bottles,3,Purple,0.09090909090909091,0
2026-11-01,Unicorn Silicone Condiment Squeeze Bottles,3,Yellow,0.36363636363636365,1
2026-01-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-01-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-01-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-02-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-02-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-02-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-03-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-03-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-03-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-04-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-04-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-04-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-05-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-05-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-05-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-06-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-06-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-06-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-07-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-07-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-07-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-08-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-08-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-08-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-09-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-09-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-09-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-10-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-10-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-10-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-11-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-11-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-11-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2026-12-01,OmieGo Bio (Set of 3),0,Coral,0.2222222222222222,0
2026-12-01,OmieGo Bio (Set of 3),0,Mist,0.4444444444444444,0
2026-12-01,OmieGo Bio (Set of 3),0,Stone,0.3333333333333333,0
2025-10-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2025-11-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2025-12-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-01-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-02-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-03-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-04-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-05-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-06-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-07-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-08-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2026-09-01,Avanchy Bamboo Baby Plate and Spoon,2,Orange,1.0,2
2025-11-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2025-11-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2025-11-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2025-12-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2025-12-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2025-12-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-01-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2026-01-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2026-01-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-02-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2026-02-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2026-02-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-03-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2026-03-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2026-03-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-04-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2026-04-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2026-04-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-05-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2026-05-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2026-05-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-06-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2026-06-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2026-06-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-07-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
2026-07-01,Yumbox Classic Lunch Bag,2,Navy Blue,0.6666666666666666,1
2026-07-01,Yumbox Classic Lunch Bag,2,Vichy Blue,0.0,0
2026-08-01,Yumbox Classic Lunch Bag,2,Atlantic Shark,0.3333333333333333,1
